job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-6235657510a0ff3f,,Apply depth of expertise,Hard,Apply,0.62,Medium,BERT (standalone),0.76,0.84,2025-10-14,2025,2025-10
in-6235657510a0ff3f,,guide mor junior staff,Hard,Apply,0.47,Low,BERT (standalone),0.74,0.84,2025-10-14,2025,2025-10
in-7483ac57796efc3d,,build a career,Soft,,0.588,Medium Low,GPT,0.72,0.9,2025-11-26,2025,2025-11
in-0a5a395a96ddcbe9,,"write and implement unit, integration, and end-to-end tests",Hard,Apply,0.441,Low,GPT,0.72,0.93,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,manage the mobile application release lifecycle,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.2,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,Write,Hard,Create,0.615,Medium,BERT (standalone),0.75,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,implement unit,Hard,Apply,0.621,Medium,BERT (standalone),0.8,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,integration,Hard,Apply,0.483,Low,BERT (standalone),0.9,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,end -to -end tests,Hard,Evaluate,0.5,Low,BERT (standalone),0.71,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,ensure code quality,Hard,Analyze,0.618,Medium,BERT (standalone),0.77,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,application stability,Hard,Apply,0.483,Low,BERT (standalone),0.9,0.83,2025-11-18,2025,2025-11
in-0a5a395a96ddcbe9,,reliability.,Hard,Apply,0.483,Low,BERT (standalone),0.9,0.83,2025-11-18,2025,2025-11
in-be694c81d73fe006,,synthesize feedback into actionable systems,Hard,Create,0.705,Medium High,GPT,0.83,0.97,2025-11-22,2025,2025-11
in-be694c81d73fe006,,collaborate with operations teams,Soft,,1.0,Very High,BERT+GPT,0.81,1.25,2025-11-22,2025,2025-11
in-be694c81d73fe006,,excel in relationship management,Soft,,0.673,Medium,GPT,0.82,0.97,2025-11-22,2025,2025-11
in-be694c81d73fe006,,proactively solve problems,Soft,,1.0,Very High,BERT+GPT,0.83,1.22,2025-11-22,2025,2025-11
in-be694c81d73fe006,,maintain a risk register,Hard,Analyze,0.926,Very High,BERT+GPT,0.79,1.23,2025-11-22,2025,2025-11
in-be694c81d73fe006,,identify risks early,Hard,Analyze,1.0,Very High,BERT+GPT,0.8,1.25,2025-11-22,2025,2025-11
in-be694c81d73fe006,,Synthesize feedback from stakeholders into actionable systems,Hard,Create,0.655,Medium,BERT (standalone),0.84,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,own partnerships with cross -functional teams,Soft,,0.695,Medium,BERT (standalone),0.8,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,relationship,Soft,,0.709,Medium High,BERT (standalone),0.9,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,Problem,Hard,Apply,0.496,Low,BERT (standalone),0.81,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,observer,Hard,Apply,0.499,Low,BERT (standalone),0.84,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,remove roadblocks,Hard,Apply,0.499,Low,BERT (standalone),0.84,0.87,2025-11-22,2025,2025-11
in-be694c81d73fe006,,potential bottlenecks.,Hard,Apply,0.505,Medium Low,BERT (standalone),0.9,0.87,2025-11-22,2025,2025-11
in-801e8b4ef37502b1,,combine market research,Hard,Apply,0.479,Low,GPT,0.81,0.9,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,analyze competitive intelligence,Hard,Analyze,0.665,Medium,GPT,0.9,0.9,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,source early-stage deals,Hard,Apply,0.54,Medium Low,GPT,0.82,0.9,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,underpin M&A pipeline,Hard,Apply,0.626,Medium,GPT,0.79,0.9,2025-11-26,2025,2025-11
in-801e8b4ef37502b1,,underpin,Hard,Apply,0.464,Low,BERT (standalone),0.84,0.81,2025-11-26,2025,2025-11
in-87d7d56c77e3cf7a,,collaborate with diverse teams,Soft,,0.624,Medium,GPT,0.8,0.9,2025-12-01,2025,2025-12
in-87d7d56c77e3cf7a,,contribute to a global culture,Soft,,0.567,Medium Low,GPT,0.76,0.9,2025-12-01,2025,2025-12
in-87d7d56c77e3cf7a,,value connection and belonging,Soft,,0.572,Medium Low,GPT,0.8,0.9,2025-12-01,2025,2025-12
in-b57a48a3af3f7f97,,communicate effectively,Soft,,0.61,Medium,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-b57a48a3af3f7f97,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-12-01,2025,2025-12
in-4b1edd907cd422ed,,take ownership of work,Soft,,0.616,Medium,BERT+GPT,0.75,1.09,2025-10-01,2025,2025-10
in-4b1edd907cd422ed,,enhance technical knowledge,Hard,Apply,0.459,Low,GPT,0.85,0.94,2025-10-01,2025,2025-10
in-4b1edd907cd422ed,,enhance communication skills,Soft,,0.684,Medium,GPT,0.86,0.94,2025-10-01,2025,2025-10
in-4b1edd907cd422ed,,enhancing,Hard,Apply,0.485,Low,BERT (standalone),0.87,0.84,2025-10-01,2025,2025-10
in-9a53c7e761eaec15,,collaborate in-person,Soft,,0.61,Medium,GPT,0.9,0.9,2025-11-18,2025,2025-11
in-2884ab8cc272fed2,,shape platform capabilities,Hard,Create,0.423,Low,GPT,0.85,0.9,2025-10-29,2025,2025-10
in-2884ab8cc272fed2,,manage BTC liquidity,Hard,Apply,0.649,Medium,GPT,0.78,0.9,2025-10-29,2025,2025-10
in-2884ab8cc272fed2,,ensure product support for customer needs,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-10-29,2025,2025-10
in-2884ab8cc272fed2,,shaping the platform's,Hard,Apply,0.46,Low,BERT (standalone),0.8,0.81,2025-10-29,2025,2025-10
in-2884ab8cc272fed2,,ensuring Block products can support customer needs with unparalleled,Hard,Evaluate,0.605,Medium,BERT (standalone),0.8,0.81,2025-10-29,2025,2025-10
in-9bf8dd6670c7c8f0,,collaborate with team,Soft,,0.668,Medium,GPT,0.79,0.97,2025-06-25,2025,2025-06
in-9bf8dd6670c7c8f0,,find solutions,Soft,,0.813,High,BERT+GPT,0.82,1.25,2025-06-25,2025,2025-06
in-9bf8dd6670c7c8f0,,collaborative spirit,Hard,Apply,0.502,Medium Low,BERT (standalone),0.89,0.87,2025-06-25,2025,2025-06
in-9bf8dd6670c7c8f0,,working on,Hard,Apply,0.487,Low,BERT (standalone),0.74,0.87,2025-06-25,2025,2025-06
in-e8b042329279ef85,,complete Employment Eligibility Verification,Hard,Apply,0.665,Medium,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-e8b042329279ef85,,submit Employment Eligibility Verification,Hard,Apply,0.646,Medium,GPT,0.89,0.9,2025-12-01,2025,2025-12
in-58bfabff667346c3,,identify high-impact opportunities,Soft,,0.924,Very High,BERT+GPT,0.87,1.36,2025-10-24,2025,2025-10
in-58bfabff667346c3,,shape opportunities into actionable plans,Soft,,0.7,Medium,GPT,0.82,1.05,2025-10-24,2025,2025-10
in-58bfabff667346c3,,lead the delivery of AI solutions,Hard,Apply,1.0,Very High,BERT+GPT,0.74,1.36,2025-10-24,2025,2025-10
in-58bfabff667346c3,,drive measurable business outcomes,Soft,,0.851,High,BERT+GPT,0.84,1.36,2025-10-24,2025,2025-10
in-58bfabff667346c3,,shape,Hard,Apply,0.53,Medium Low,BERT (standalone),0.75,0.94,2025-10-24,2025,2025-10
in-5dc0137fea6a865d,,develop cyber-secure products,Hard,Create,0.661,Medium,GPT,0.87,0.9,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,implement cryptography solutions,Hard,Apply,0.665,Medium,GPT,0.9,0.9,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,engineer cybersecurity systems,Hard,Create,0.662,Medium,GPT,0.88,0.9,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,design digital authentication mechanisms,Hard,Create,0.662,Medium,GPT,0.88,0.9,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,protect SCADA systems,Hard,Apply,0.626,Medium,GPT,0.79,0.9,2025-11-27,2025,2025-11
in-5dc0137fea6a865d,,conduct audit and compliance checks,Hard,Evaluate,0.632,Medium,GPT,0.79,0.9,2025-11-27,2025,2025-11
in-3d8c83688fe4cee8,,develop software applications,Hard,Create,0.69,Medium,GPT,0.87,0.9,2025-12-01,2025,2025-12
in-3d8c83688fe4cee8,,develop solutions,Hard,Create,0.686,Medium,GPT,0.84,0.9,2025-12-01,2025,2025-12
in-f7203e2438283cb3,,lead additional support,Soft,,0.895,High,BERT+GPT,0.81,1.3,2025-11-07,2025,2025-11
in-f7203e2438283cb3,,bring in,Hard,Apply,0.501,Medium Low,BERT (standalone),0.71,0.9,2025-11-07,2025,2025-11
in-f51d0db79ab4d976,,create innovative design solutions,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.28,2025-11-28,2025,2025-11
in-f51d0db79ab4d976,,collaborate in a team environment,Soft,,0.687,Medium,GPT,0.77,1.0,2025-11-28,2025,2025-11
in-70c05c5ac582dbba,,implement machine learning workflows,Hard,Apply,0.658,Medium,GPT,0.85,0.9,2025-10-30,2025,2025-10
in-70c05c5ac582dbba,,manage data engineering,Hard,Apply,0.401,Low,GPT,0.81,0.9,2025-10-30,2025,2025-10
in-1816626d8ebb73b6,,foster an inclusive workplace,Soft,,0.597,Medium Low,GPT,0.8,0.9,2025-12-01,2025,2025-12
in-0327c83c4d84f3ce,,support medical documentation,Hard,Apply,0.485,Low,GPT,0.87,0.9,2025-10-01,2025,2025-10
in-0327c83c4d84f3ce,,support religious documentation,Hard,Apply,0.487,Low,GPT,0.89,0.9,2025-10-01,2025,2025-10
in-80aa4c8b345e347c,,test firmware,Hard,Apply,0.52,Medium Low,GPT,0.78,0.94,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,debug firmware,Hard,Analyze,1.0,Very High,BERT+GPT,0.8,1.23,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,document firmware,Hard,Create,0.461,Low,GPT,0.84,0.94,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,create technical documentation,Hard,Create,0.724,Medium High,GPT,0.88,0.94,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,maintain technical documentation,Hard,Apply,0.6,Medium,GPT,0.9,0.94,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,participate in code reviews,Hard,Evaluate,1.0,Very High,BERT+GPT,0.79,1.2,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,Test,Hard,Evaluate,0.623,Medium,BERT (standalone),0.72,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,Debug,Hard,Analyze,0.627,Medium,BERT (standalone),0.75,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,Document,Hard,Apply,0.639,Medium,BERT (standalone),0.84,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,Create,Hard,Create,0.631,Medium,BERT (standalone),0.78,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,maintain detailed technical,Hard,Analyze,0.64,Medium,BERT (standalone),0.85,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,customer -facing documentation.,Hard,Apply,0.528,Medium Low,BERT (standalone),0.89,0.85,2025-11-21,2025,2025-11
in-80aa4c8b345e347c,,ensure,Hard,Analyze,0.631,Medium,BERT (standalone),0.78,0.85,2025-11-21,2025,2025-11
in-5130a2f5bb7857ba,,deliver frontend experiences,Hard,Create,0.819,High,BERT+GPT,0.85,1.25,2025-11-25,2025,2025-11
in-5130a2f5bb7857ba,,contribute across the full stack,Hard,Apply,0.684,Medium,GPT,0.77,0.99,2025-11-25,2025,2025-11
in-ad184e8d688d6d1b,,provide reasonable accommodations,Soft,,0.61,Medium,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-7d34855edd4c608f,,use Docker,Hard,Apply,0.687,Medium,GPT,0.74,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,use Kubernetes,Hard,Apply,0.695,Medium,GPT,0.8,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,manage CI/CD pipeline,Soft,Apply,0.584,Medium Low,GPT,0.79,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,analyze problems,Soft,,0.589,Medium Low,GPT,0.83,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,solve complex problems,Soft,,0.585,Medium Low,GPT,0.8,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,work effectively in small team settings,Soft,,0.635,Medium,GPT,0.77,0.92,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,work under minimal supervision,Soft,,0.726,Medium High,BERT+GPT,0.81,1.19,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,analytical skills,Hard,Apply,0.475,Low,BERT (standalone),0.84,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,problem,Hard,Apply,0.472,Low,BERT (standalone),0.81,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,-solving skills.,Hard,Apply,0.473,Low,BERT (standalone),0.83,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,self,Hard,Apply,0.463,Low,BERT (standalone),0.72,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,-initiative,Hard,Apply,0.481,Low,BERT (standalone),0.9,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,self,Hard,Apply,0.463,Low,BERT (standalone),0.72,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,-motivation,Hard,Apply,0.481,Low,BERT (standalone),0.9,0.83,2025-11-29,2025,2025-11
in-7d34855edd4c608f,,work effectively in,Hard,Apply,0.468,Low,BERT (standalone),0.77,0.83,2025-11-29,2025,2025-11
in-b9379a843fe84993,,lead design projects,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-10-31,2025,2025-10
in-b9379a843fe84993,,leading design projects from concept to completion.,Hard,Create,0.604,Medium,BERT (standalone),0.79,0.81,2025-10-31,2025,2025-10
in-9dbd6bb503feff73,,collaborate with partners,Soft,,0.601,Medium,GPT,0.83,0.9,2025-12-02,2025,2025-12
in-9dbd6bb503feff73,,turn challenges into opportunities,Soft,,0.602,Medium,GPT,0.83,0.9,2025-12-02,2025,2025-12
in-9dbd6bb503feff73,,manage complexity,Soft,,0.603,Medium,GPT,0.84,0.9,2025-12-02,2025,2025-12
in-9ca4310cb8e13248,,advance nutritional technology,Hard,Create,0.507,Medium Low,GPT,0.88,0.9,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,innovate dairy products,Hard,Create,0.681,Medium,GPT,0.81,0.9,2025-09-25,2025,2025-09
in-9ca4310cb8e13248,,process milk,Hard,Apply,0.65,Medium,GPT,0.77,0.9,2025-09-25,2025,2025-09
in-d531b391c880d7ca,,leverage Azure DevOps pipelines for CI/CD,Hard,Apply,0.98,Very High,BERT+GPT,0.8,1.25,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,ensure high-quality automated deployments,Hard,Evaluate,0.604,Medium,GPT,0.89,0.99,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,work in a cross-functional Agile team,Soft,,1.0,Very High,BERT+GPT,0.75,1.29,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,ensure high -quality,Hard,Analyze,0.664,Medium,BERT (standalone),0.78,0.89,2025-11-20,2025,2025-11
in-d531b391c880d7ca,,automated deployments.,Hard,Create,0.558,Medium Low,BERT (standalone),0.9,0.89,2025-11-20,2025,2025-11
in-91079ab3deea59fe,,analyze business systems,Hard,Analyze,0.654,Medium,GPT,0.82,0.9,2025-11-24,2025,2025-11
in-4340aab634b97a0f,,automate accounting processes,Hard,Apply,0.425,Low,GPT,0.87,0.9,2025-11-21,2025,2025-11
in-dbfc856e6f34e008,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-12-01,2025,2025-12
in-dbfc856e6f34e008,,adapt to change,Soft,,0.563,Medium Low,GPT,0.73,0.9,2025-12-01,2025,2025-12
in-dbfc856e6f34e008,,thrive in work culture,Soft,,0.565,Medium Low,GPT,0.74,0.9,2025-12-01,2025,2025-12
in-1e9850338e5e6907,,prioritize tasks,Soft,,0.635,Medium,BERT+GPT,0.86,0.95,2025-11-14,2025,2025-11
in-1e9850338e5e6907,,fulfill multiple daily news requests,Soft,,0.749,Medium High,BERT+GPT,0.8,1.21,2025-11-14,2025,2025-11
in-1e9850338e5e6907,,multitask effectively,Soft,,0.642,Medium,GPT,0.9,0.95,2025-11-14,2025,2025-11
in-1e9850338e5e6907,,multi,Hard,Apply,0.479,Low,BERT (standalone),0.75,0.85,2025-11-14,2025,2025-11
in-1e9850338e5e6907,,-tasker,Hard,Apply,0.485,Low,BERT (standalone),0.81,0.85,2025-11-14,2025,2025-11
in-9c8a76d26db744ab,,produce high-quality content,Hard,Create,0.66,Medium,GPT,0.86,0.9,2025-11-27,2025,2025-11
in-9c8a76d26db744ab,,drive click-through results,Hard,Apply,0.634,Medium,GPT,0.85,0.9,2025-11-27,2025,2025-11
in-9c8a76d26db744ab,,driving direct click -through results.,Hard,Apply,0.46,Low,BERT (standalone),0.8,0.81,2025-11-27,2025,2025-11
in-9fc9c5f45b5702c5,,design data pipelines,Hard,Create,1.0,Very High,GPT,0.79,1.38,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,implement data pipelines,Hard,Apply,1.0,Very High,BERT+GPT,0.83,1.4,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,manage Oracle-based data environments,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.42,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,support end-to-end BI processes,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.41,2025-10-28,2025,2025-10
in-9fc9c5f45b5702c5,,designing,Hard,Create,0.61,Medium,BERT (standalone),0.87,0.98,2025-10-28,2025,2025-10
in-fe0c3c02092b2d9b,,apply technical knowledge,Hard,Apply,0.784,Medium High,GPT,0.83,1.03,2025-10-01,2025,2025-10
in-fe0c3c02092b2d9b,,ensure robust manufacturing process design,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.34,2025-10-01,2025,2025-10
in-fe0c3c02092b2d9b,,lead production improvement projects,Soft,,0.854,High,BERT+GPT,0.85,1.34,2025-10-01,2025,2025-10
in-c9505375345c0ec6,,grow in a workplace,Soft,,0.588,Medium Low,GPT,0.72,0.9,2025-10-30,2025,2025-10
in-c9505375345c0ec6,,be happy in a workplace,Soft,,0.587,Medium Low,GPT,0.71,0.9,2025-10-30,2025,2025-10
in-c9505375345c0ec6,,be well in a workplace,Soft,,0.586,Medium Low,GPT,0.71,0.9,2025-10-30,2025,2025-10
in-c9505375345c0ec6,,maintain a safe workplace,Soft,,0.593,Medium Low,GPT,0.77,0.9,2025-10-30,2025,2025-10
in-c9505375345c0ec6,,foster an open workplace,Soft,,0.592,Medium Low,GPT,0.76,0.9,2025-10-30,2025,2025-10
in-c9505375345c0ec6,,promote an inclusive workplace,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-10-30,2025,2025-10
in-3c2433bacd2dab1d,,provide expert engineering services,Hard,Apply,0.422,Low,GPT,0.84,0.9,2025-12-01,2025,2025-12
in-3c2433bacd2dab1d,,provide expert I &C engineering,Hard,Create,0.491,Low,BERT (standalone),0.76,0.81,2025-12-01,2025,2025-12
in-1bcf64cc46954ca2,,collaborate closely with peers,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-11-25,2025,2025-11
in-8911f2bf2aa4e83e,,seek opportunities to improve craft,Soft,,0.628,Medium,GPT,0.79,0.95,2025-11-18,2025,2025-11
in-8911f2bf2aa4e83e,,collaborate with team,Soft,,0.595,Medium Low,BERT+GPT,0.85,0.95,2025-11-18,2025,2025-11
in-8911f2bf2aa4e83e,,drive product outcomes,Soft,,0.764,Medium High,BERT+GPT,0.81,1.23,2025-11-18,2025,2025-11
in-8911f2bf2aa4e83e,,constantly seeking opportunities,Hard,Apply,0.495,Low,BERT (standalone),0.9,0.85,2025-11-18,2025,2025-11
in-8911f2bf2aa4e83e,,improve your craft,Hard,Create,0.632,Medium,BERT (standalone),0.76,0.85,2025-11-18,2025,2025-11
in-d1b12304b268735d,,lead digital function,Soft,,0.544,Medium Low,BERT+GPT,0.79,0.9,2025-11-19,2025,2025-11
in-d1b12304b268735d,,deliver strategy,Soft,,0.601,Medium,GPT,0.83,0.9,2025-11-19,2025,2025-11
in-d1b12304b268735d,,manage budget,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-19,2025,2025-11
in-d1b12304b268735d,,deliver the ASW strategy,Hard,Evaluate,0.491,Low,BERT (standalone),0.76,0.81,2025-11-19,2025,2025-11
in-d1b12304b268735d,,to professional standards,Hard,Apply,0.463,Low,BERT (standalone),0.83,0.81,2025-11-19,2025,2025-11
in-d1b12304b268735d,,budget.,Hard,Apply,0.461,Low,BERT (standalone),0.81,0.81,2025-11-19,2025,2025-11
in-22fdbe0537848b26,,deliver integrated solutions,Hard,Apply,0.424,Low,GPT,0.86,0.9,2025-10-12,2025,2025-10
in-22fdbe0537848b26,,collaborate with multidisciplinary team,Soft,,0.633,Medium,GPT,0.87,0.9,2025-10-12,2025,2025-10
in-ba278d0695de316c,,design satellites,Hard,Create,0.657,Medium,GPT,0.84,0.9,2025-11-26,2025,2025-11
in-ba278d0695de316c,,build spacecraft,Hard,Create,0.655,Medium,GPT,0.83,0.9,2025-11-26,2025,2025-11
in-ba278d0695de316c,,support NASA missions,Hard,Apply,0.477,Low,GPT,0.79,0.9,2025-11-26,2025,2025-11
in-7c03bbd4f2e27c3a,,work on challenging problems,Hard,Analyze,0.593,Medium Low,GPT,0.79,0.99,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,use innovative approaches,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.29,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,accelerate the delivery of insights,Hard,Create,0.95,Very High,BERT+GPT,0.78,1.26,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,collaborate with stakeholders,Soft,,0.67,Medium,GPT,0.87,0.99,2025-09-09,2025,2025-09
in-7c03bbd4f2e27c3a,,Evidence,Hard,Apply,0.512,Medium Low,BERT (standalone),0.84,0.89,2025-09-09,2025,2025-09
in-cf7f60dee735734d,,write product or system development code,Hard,Apply,0.451,Low,GPT,0.78,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,lead design reviews with peers and stakeholders,Soft,,0.591,Medium Low,GPT,0.78,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,review code developed by other developers,Hard,Create,0.714,Medium High,BERT+GPT,0.79,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,provide feedback to ensure best practices,Soft,,0.591,Medium Low,GPT,0.78,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,contribute to existing documentation or educational content,Hard,Apply,1.0,Very High,BERT+GPT,0.83,1.21,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,adapt content based on product/program updates and user feedback,Hard,Create,0.916,Very High,BERT+GPT,0.77,1.18,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,triage product or system issues,Hard,Analyze,0.578,Medium Low,GPT,0.76,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,debug/track/resolve issues by analyzing sources of issues,Hard,Analyze,0.677,Medium,GPT,0.73,0.93,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,provide feedback,Hard,Apply,0.48,Low,BERT (standalone),0.83,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,ensure best practices,Hard,Analyze,0.627,Medium,BERT (standalone),0.79,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,checking code in,Hard,Evaluate,0.508,Medium Low,BERT (standalone),0.74,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,accuracy,Hard,Apply,0.481,Low,BERT (standalone),0.84,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,testability,Hard,Evaluate,0.525,Medium Low,BERT (standalone),0.9,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,efficiency).,Hard,Apply,0.487,Low,BERT (standalone),0.9,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,user feedback.,Hard,Apply,0.514,Medium Low,BERT (standalone),0.8,0.84,2025-12-01,2025,2025-12
in-cf7f60dee735734d,,Triage,Hard,Apply,0.475,Low,BERT (standalone),0.78,0.84,2025-12-01,2025,2025-12
in-82a03631efa7b871,,ensure seamless integration,Hard,Apply,0.993,Very High,BERT+GPT,0.86,1.33,2025-08-26,2025,2025-08
in-82a03631efa7b871,,deliver AI solutions,Hard,Apply,1.0,Very High,BERT+GPT,0.77,1.32,2025-08-26,2025,2025-08
in-82a03631efa7b871,,step into engineering tasks,Hard,Create,0.563,Medium Low,BERT (standalone),0.78,0.92,2025-08-26,2025,2025-08
in-51f52aa9e15e8653,,communicate with technical and non-technical stakeholders,Soft,,0.721,Medium High,BERT+GPT,0.86,1.19,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,work cross-functionally,Soft,,0.748,Medium High,BERT+GPT,0.88,1.22,2025-11-26,2025,2025-11
in-51f52aa9e15e8653,,execute with accountability,Soft,,0.61,Medium,GPT,0.85,0.95,2025-11-26,2025,2025-11
