knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,future_weight
ionising radiation,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.079742715,0.05581990033388137
Hamilton Star,1,0.825,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07963904,0.055747327953577036
Radiation Oncologist,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07947043,0.055629303306341166
QKD testing,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.11122755,0.05561377480626106
POSMs,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07935245,0.055546717345714564
Absolut vodka,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.11105348,0.0555267408490181
-sell.,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.111019306,0.05550965294241905
Cross-Region Table Copy,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07929226,0.05550458207726478
alcohol testing,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.09231565,0.05538939088582993
Dynatrace,6,0.8168333333333333,FD8,Automation & RPA,Moderate_Growth,0.5,0.110670924,0.05533546209335327
brand guidelines,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.092195705,0.055317422747612
Country,1,0.532,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.10052783,0.05529030673205853
image-guided therapy,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07891009,0.055237063020467755
Renal Transplant,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.11042673,0.05521336570382118
Gitlab Runners,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.064951286,0.05520859286189079
conversion rate optimization,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07880552,0.05516386479139328
MILSATCOM,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.05803771,0.05513582397252321
underground metro,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.11018639,0.0550931952893734
TrueBeam linacs,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.091803186,0.05508191138505936
MasterCard,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.11015031,0.05507515370845795
conduit,1,0.828,FD8,Automation & RPA,Moderate_Growth,0.5,0.11011088,0.055055439472198486
thermostatic shower mixing valves,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.11010766,0.05505383014678955
Customer Acquisition Cost (CAC),1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.11009656,0.05504827946424484
Trustee reporting,1,0.828,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.061144266,0.055029839649796485
Infection and Inflammation,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07859791,0.05501853749155998
ordinateur,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07857598,0.05500318855047225
nuclear procedures,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10991945,0.054959725588560104
sign off process,1,0.826,FD8,Automation & RPA,Moderate_Growth,0.5,0.10990563,0.05495281517505646
Drivers License,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.10987288,0.05493643879890442
pharmacophore modeling,1,0.83,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.09144687,0.05486812144517898
marché bidirectionnel,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10938381,0.05469190329313278
Marie Curie Sklodowska Actions,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07811433,0.05468003153800964
transitional fuels,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.099407166,0.05467394143342972
"13485,",1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.0780817,0.05465718805789947
Yarra Trams,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09925081,0.05458794459700585
Initio.,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07785007,0.05449505150318146
Ace Liquor,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.1089628,0.054481398314237595
CHAPS,1,0.825,FD8,Automation & RPA,Moderate_Growth,0.5,0.1089531,0.054476551711559296
Continuous Glucose Monitors,1,0.83,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09891602,0.05440380908548832
grep,1,0.827,FD8,Automation & RPA,Moderate_Growth,0.5,0.10858257,0.05429128557443619
drift detection,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.090292566,0.054175539314746855
network cabling,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.10815092,0.0540754608809948
single multi-column constraints,1,0.83,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.098244466,0.0540344562381506
City Takeover,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07710579,0.053974053263664244
HV substations,3,0.8023333333333333,FD8,Automation & RPA,Moderate_Growth,0.5,0.10776765,0.05388382449746132
natural gas,3,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10769898,0.053849488496780396
Hollings Cancer Center,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.06333844,0.053837677091360094
Royal Australian Navy,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08955127,0.053730762004852294
Basel,1,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.0766965,0.053687550127506256
Transmission Electron Microscopes,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.05963527,0.053671743348240854
pumping systems,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.107252784,0.05362639203667641
pet nutrition,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.06301394,0.05356184989213943
stress calculations,1,0.823,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08918125,0.05350875109434128
Supplemental Directive NNSA SD 206.2,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08913384,0.05348030179738998
SF-50,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10688904,0.0534445196390152
Transport LMD,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.106804095,0.053402047604322433
Credit Pricing Models,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.10669775,0.05334887653589249
national anthem,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.062585324,0.053197525441646576
RG 97,1,0.829,FD8,Automation & RPA,Moderate_Growth,0.5,0.10619165,0.053095825016498566
Free Energy Perturbation (FEP),1,0.83,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09650842,0.05307963155210019
hot and cold water distribution,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.106121,0.05306050181388855
product-led growth,1,0.821,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09644543,0.05304498448967934
Adreno GPUs,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07576571,0.05303599461913108
Stripping Detector,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.058918606,0.0530267458409071
café latte,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.05578001,0.05299100801348686
Lymphoedema,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.075637765,0.052946435660123824
PAS,2,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.10576803,0.05288401618599892
Schneider,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.075509846,0.052856892347335815
StableHLO,1,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.075487696,0.05284138694405555
gestion de la relation client,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10552612,0.05276305973529816
suivi du temps,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07529558,0.052706907689571376
游戏设计软件,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07526026,0.052682181447744364
战斗场景搭建,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07526026,0.052682181447744364
400kV,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.075170614,0.05261942967772484
/ SRA,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.10521342,0.05260670930147171
federal anti-discrimination laws,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.058302715,0.05247244387865067
disability insurance,4,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09525349,0.05238941945135594
Batteries regulations,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09521394,0.052367668226361276
Tiffany & Co,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.05507108,0.05231752432882786
Kvadrat fabrics,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.0871695,0.05230169892311096
审美,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.055007175,0.05225681588053703
discrimination law,1,0.75,FD1,AI & Machine Learning,Strong_Growth,1.0,0.052236747,0.05223674699664116
numerical EMF dosimetry,1,0.825,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08699832,0.05219899266958237
arrest warrants,1,0.827,FD8,Automation & RPA,Moderate_Growth,0.5,0.10438372,0.05219186097383499
measurements,1,0.819,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08655483,0.05193289965391159
Windows Failover,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.103747256,0.05187362805008888
temperature sensors,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09431395,0.0518726721405983
"-scale environment."",""internalDetails"":null,""eeoContent"":null",1,0.532,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09428536,0.05185694880783558
Hugo,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.086359136,0.05181548148393631
Guangzhou Opera House,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07399845,0.05179891586303711
-prem,4,0.532,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.054387186,0.051667826436460014
Conversion Funnel,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.086099476,0.05165968537330627
white spirits,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10331069,0.05165534466505051
drinking water,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.103226505,0.051613252609968185
consumer credit,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.103178345,0.05158917233347893
Turkish Airlines,2,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10313748,0.051568739116191864
Frieze Los Angeles,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09350934,0.051430136337876325
Distech,1,0.828,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08567277,0.05140366405248642
Niagara 4,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09341931,0.051380622386932376
Working with Children Check (WWCC),1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.102676414,0.051338206976652145
education reimbursement,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10263625,0.05131812393665314
MetroPlus Gold,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08543658,0.051261949539184566
commodity market,1,0.532,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09310749,0.05120912045240403
Proserpine region,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07314206,0.05119944140315055
UK insurance marketplace,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.1022814,0.05114069953560829
regional travel demand models,1,0.831,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09286312,0.05107471607625485
GTM execution,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08512001,0.05107200443744659
waste rock dumps,1,0.828,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09266741,0.05096707455813885
power outage response,1,0.831,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.09245106,0.05084808208048344
API validation,2,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.101604074,0.05080203711986542
thoracoscopy instrumentation,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.0724886,0.0507420189678669
CMA CGM Group,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.101284795,0.05064239725470543
Exchange Settlement Accounts,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.072267056,0.05058693885803223
Anti-Money Laundering,1,0.821,FD8,Automation & RPA,Moderate_Growth,0.5,0.100976795,0.05048839747905731
anti-money laundering,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.100976735,0.050488367676734924
Daptiv,2,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10084691,0.050423454493284225
passenger transit,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10067301,0.050336506217718124
MetroLink,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.0913364,0.05023501962423325
multi-phase flow,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.10000162,0.050000809133052826
光照设计,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07128794,0.049901556223630905
Intense Pulsed Light (IPL) therapy,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.099629596,0.049814797937870026
Royal Salute,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.05235848,0.049740554392337794
CATIA Cameo,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.07105301,0.04973710924386978
APM PMQ,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.099093966,0.0495469830930233
swap economy,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.070629075,0.049440352618694304
piping loss calculations,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.09875352,0.04937675967812538
My MTA Portal,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09869117,0.04934558644890785
Microsoft 365 account,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.089685194,0.04932685680687428
fabricated rubber,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.05787651,0.049195032380521295
precision optical sources,1,0.83,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.06992836,0.048949854075908655
less,1,0.825,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.06986998,0.048908986151218414
LESS,3,0.8249999999999998,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.06986987,0.04890890792012215
Alps In,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.0695354,0.04867477789521217
Meta Conversion API,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.097186476,0.04859323799610138
back,18,0.532,FD2,Data & Analytics,Strong_Growth,0.9,0.053968325,0.0485714927315712
Back,1,0.532,FD2,Data & Analytics,Strong_Growth,0.9,0.053968325,0.0485714927315712
Liquor Control Board of Ontario Act,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.096795104,0.048397552222013474
Canadian Payments,2,0.828,FD3,Cloud & DevOps,Strong_Growth,0.85,0.056923904,0.048385317996144296
Caterpillar,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.0966755,0.048337750136852264
Apollo Client 3.13,1,0.823,FD8,Automation & RPA,Moderate_Growth,0.5,0.09666933,0.04833466559648514
card payments,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.0966597,0.04832984879612923
Polk County,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.08041467,0.048248800635337825
cable sizing,1,0.827,FD3,Cloud & DevOps,Strong_Growth,0.85,0.056754947,0.04824170470237732
tea beverages,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.096467555,0.04823377728462219
Purina ONE,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08725479,0.04799013584852219
MultiLaw,1,0.532,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08725234,0.04798878766596318
market price,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.068500504,0.04795035272836685
injection molding parts,1,0.828,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07978559,0.047871355712413785
massive scale,2,0.7889999999999999,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.0797843,0.04787057787179947
Private Direct Lending,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09563812,0.04781905934214592
gammes de véhicules,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.05616204,0.04773773457854986
medium-temperature applications,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08627875,0.04745331332087517
measurement,1,0.824,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07906177,0.047437061369419095
Measurement,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07906177,0.047437061369419095
federal acquisition,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09449472,0.04724736139178276
payout options,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.093808465,0.04690423235297203
energy-transition solutions,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08506417,0.046785295009613044
California Child Abuse and Neglect Reporting Act (CANRA),1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.051890865,0.04670177847146988
TotalMobile Connect 3,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.084362805,0.04639954268932343
lumière,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09279673,0.04639836400747299
global money movement,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08405921,0.04623256474733353
lyophilisation,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.06590768,0.04613537564873695
purchase orders,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.0919018,0.04595090076327324
weather phenomena,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07656086,0.04593651741743088
-Pol,1,0.532,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.048344884,0.045927639864385125
Churn Rate,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09122552,0.04561275988817215
Painkiller,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.0649897,0.04549279063940048
fraud,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.090974525,0.045487262308597565
Fraud,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.090974435,0.04548721760511398
compressed dry air system,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.075809605,0.04548576325178146
L3 Tech Cert Elect Install,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08259828,0.04542905203998089
Teddy,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.09080998,0.04540498927235603
ASIC banned and disqualified persons,1,0.75,FD1,AI & Machine Learning,Strong_Growth,1.0,0.045294855,0.045294854789972305
HV Plant,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09035617,0.04517808556556702
Andreessen Horowitz,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.047536526,0.04515969958156347
Marion County,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.09015646,0.045078229159116745
LEO,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07502109,0.04501265287399292
contenu créatif,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.07492865,0.0449571892619133
AXA XL claims,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.0894138,0.04470689967274666
Morbidity assumptions,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.06383543,0.044684799015522
Irish Rail,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.08923606,0.04461802914738655
Historical Horse Racing,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.063620925,0.04453464746475219
diffraction,1,0.828,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.074072614,0.04444356858730316
Pernod Ricard UK,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.08052505,0.04428877644240856
Enhanced Network Adapter (ENA),1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.080132574,0.04407291561365128
high-ticket sales,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.08795757,0.04397878423333168
