skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight,trend_tier,tier_weight,future_weight_tier
track cycle time,1,0.56,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.10307489,0.10307489,0.05412966,0.046190735,0.048945233,WEF06,DEC01,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
write papers,1,0.696,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21021675,0.21021675,0.19137996,0.18554334,0.018836781,DEC01,WEF08,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
write grants,1,0.667,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.17648971,0.17648971,0.16931796,0.15535425,0.00717175,MCK02,MCK03,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
adapt inform/awareness materials to customer needs,1,0.676,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2735099,0.2735099,0.2585839,0.2530382,0.0149259865,DEC03,ONET03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
enable internal developers to ship features quickly and safely,1,0.606,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30051857,0.30051857,0.24047571,0.19020754,0.060042858,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.09015557169914246,Declining,0.0,0.0
ensure production software operates flawlessly,1,0.626,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30193686,0.30193686,0.18428019,0.17956644,0.11765668,ONET02,ONET05,McKinsey_FutureOfWork_2023,-0.09058105945587158,Declining,0.0,0.0
assist in preparation of operations reviews,1,0.592,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30209905,0.30209905,0.2820331,0.28007978,0.020065963,MCK02,ESCO02,McKinsey_FutureOfWork_2023,-0.09062971472740174,Declining,0.0,0.0
foster a culture of continuous improvement,1,0.634,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30279756,0.30279756,0.28567865,0.27822846,0.017118901,MCK03,MCK05,McKinsey_FutureOfWork_2023,-0.09083926677703857,Declining,0.0,0.0
manage product lifecycle,1,0.611,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30289203,0.30289203,0.2395196,0.23107183,0.06337243,DEC02,MCK05,McKinsey_FutureOfWork_2023,-0.09086760878562927,Declining,0.0,0.0
support continuous improvement,1,0.618,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3035416,0.3035416,0.21973369,0.18745747,0.083807915,MCK05,MCK03,McKinsey_FutureOfWork_2023,-0.09106248021125793,Declining,0.0,0.0
"deliver reliable, high-performance software",1,0.632,DEC03,Routine Maintenance Coding,Decline,-0.3,0.30724156,0.30724156,0.2279775,0.2256099,0.07926406,ONET02,DEC02,McKinsey_FutureOfWork_2023,-0.09217246770858764,Declining,0.0,0.0
innovate solutions,1,0.615,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3083921,0.3083921,0.27908015,0.2616189,0.029311955,MCK05,DEC02,McKinsey_FutureOfWork_2023,-0.09251763224601746,Declining,0.0,0.0
support the design of solutions,1,0.696,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3084914,0.3084914,0.2666484,0.26162857,0.041842997,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.09254742264747619,Declining,0.0,0.0
own project lifecycle,1,0.591,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3090535,0.3090535,0.26065105,0.260429,0.04840246,ESCO01,DEC02,McKinsey_FutureOfWork_2023,-0.09271605312824249,Declining,0.0,0.0
maintain process models,1,0.62,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31094313,0.31094313,0.27872777,0.27054718,0.032215357,ONET02,MCK01,McKinsey_FutureOfWork_2023,-0.09328293800354004,Declining,0.0,0.0
review code,1,0.694,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31140476,0.31140476,0.14806637,0.13212031,0.1633384,MCK04,ONET01,McKinsey_FutureOfWork_2023,-0.09342142939567566,Declining,0.0,0.0
deliver optimal software solutions,1,0.596,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31210238,0.31210238,0.24111351,0.22396944,0.07098886,ESCO01,ONET02,McKinsey_FutureOfWork_2023,-0.09363071322441101,Declining,0.0,0.0
pinpoint areas of improvement,1,0.608,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3134277,0.3134277,0.29649717,0.2816284,0.01693052,MCK03,MCK02,McKinsey_FutureOfWork_2023,-0.09402830600738525,Declining,0.0,0.0
proactively manage tasks,1,0.639,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31389806,0.31389806,0.2252841,0.21398303,0.08861396,MCK02,ONET02,McKinsey_FutureOfWork_2023,-0.09416941702365875,Declining,0.0,0.0
promote rapid and efficient development cycles,1,0.609,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3139887,0.3139887,0.2861418,0.25892568,0.027846873,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.09419660568237305,Declining,0.0,0.0
enhance reliability of data solutions,1,0.701,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31422904,0.31422904,0.30686724,0.24126136,0.0073617995,ONET02,MCK05,McKinsey_FutureOfWork_2023,-0.09426871240139008,Declining,0.0,0.0
maintain HR software,1,0.699,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31457025,0.31457025,0.29202628,0.27467126,0.022543967,ONET02,DEC02,McKinsey_FutureOfWork_2023,-0.09437107443809509,Declining,0.0,0.0
support operations,1,0.71,DEC03,Routine Maintenance Coding,Decline,-0.3,0.31618127,0.31618127,0.22494742,0.20940529,0.09123385,ONET02,MCK02,McKinsey_FutureOfWork_2023,-0.09485438168048858,Declining,0.0,0.0
isolate technical issues,1,0.595,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3181697,0.3181697,0.3157878,0.23654245,0.0023819208,MCK02,ESCO02,McKinsey_FutureOfWork_2023,-0.0954509139060974,Declining,0.0,0.0
facilitate backlog grooming,1,0.625,DEC03,Routine Maintenance Coding,Decline,-0.3,0.32358277,0.32358277,0.25919256,0.20919527,0.06439021,MCK02,DEC01,McKinsey_FutureOfWork_2023,-0.09707483053207397,Declining,0.0,0.0
support the implementation of solutions,1,0.703,DEC03,Routine Maintenance Coding,Decline,-0.3,0.32400787,0.32400787,0.23808548,0.2291086,0.08592239,ONET06,MCK02,McKinsey_FutureOfWork_2023,-0.0972023606300354,Declining,0.0,0.0
debug software,1,0.701,DEC03,Routine Maintenance Coding,Decline,-0.3,0.32758665,0.32758665,0.26194617,0.2398591,0.06564048,ONET02,ONET01,McKinsey_FutureOfWork_2023,-0.0982759952545166,Declining,0.0,0.0
focus on operational readiness,1,0.593,DEC03,Routine Maintenance Coding,Decline,-0.3,0.32967335,0.32967335,0.28033692,0.25920573,0.049336433,MCK02,MCK05,McKinsey_FutureOfWork_2023,-0.0989020049571991,Declining,0.0,0.0
identify hardening requirements,1,0.715,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3302164,0.3302164,0.24765293,0.23364265,0.082563475,DEC02,WEF03,McKinsey_FutureOfWork_2023,-0.09906492233276366,Declining,0.0,0.0
eliminate manual tasks,1,0.592,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3345302,0.3345302,0.27412516,0.25742474,0.060405046,MCK01,DEC01,McKinsey_FutureOfWork_2023,-0.10035906136035919,Declining,0.0,0.0
build retrieval and evaluation capabilities,1,0.677,DEC03,Routine Maintenance Coding,Decline,-0.3,0.33573717,0.33573717,0.3051023,0.3005278,0.03063488,MCK02,ESCO02,McKinsey_FutureOfWork_2023,-0.10072115063667297,Declining,0.0,0.0
"build things reliably, efficiently and cost-effectively",1,0.709,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3376134,0.3376134,0.24431854,0.1929248,0.09329486,DEC02,MCK05,McKinsey_FutureOfWork_2023,-0.10128402113914489,Declining,0.0,0.0
diagnose technical issues,1,0.706,DEC03,Routine Maintenance Coding,Decline,-0.3,0.33816218,0.33816218,0.260042,0.2158089,0.07812017,MCK02,ESCO02,McKinsey_FutureOfWork_2023,-0.101448655128479,Declining,0.0,0.0
maintain or write plugins for tools,1,0.694,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3389532,0.3389532,0.32730183,0.24772312,0.011651367,DEC02,ONET02,McKinsey_FutureOfWork_2023,-0.10168595910072327,Declining,0.0,0.0
deploy code,1,0.694,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3395139,0.3395139,0.25794584,0.17993611,0.08156806,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.10185416936874389,Declining,0.0,0.0
drive delivery of maintenance work pieces,1,0.59,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34033954,0.34033954,0.22807308,0.1844008,0.112266466,MCK02,MCK01,McKinsey_FutureOfWork_2023,-0.10210186243057251,Declining,0.0,0.0
implement changes,1,0.707,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34083635,0.34083635,0.20545763,0.18772224,0.13537872,DEC02,ONET06,McKinsey_FutureOfWork_2023,-0.10225090384483337,Declining,0.0,0.0
improve operational readiness,1,0.712,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34131357,0.34131357,0.24679291,0.23722672,0.09452066,MCK02,MCK05,McKinsey_FutureOfWork_2023,-0.10239407122135162,Declining,0.0,0.0
craft tools,1,0.586,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34132358,0.34132358,0.32920003,0.32468966,0.012123555,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.1023970752954483,Declining,0.0,0.0
develop and maintain data models,1,0.697,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34197032,0.34197032,0.33882913,0.3227541,0.0031411946,DEC01,ONET02,McKinsey_FutureOfWork_2023,-0.10259109735488892,Declining,0.0,0.0
support management and execution of contracts,1,0.608,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34199262,0.34199262,0.2630952,0.23564404,0.07889742,ONET02,ONET06,McKinsey_FutureOfWork_2023,-0.10259778499603271,Declining,0.0,0.0
innovate new solutions,1,0.608,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34263018,0.34263018,0.289286,0.24966696,0.05334419,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.1027890533208847,Declining,0.0,0.0
build golden paths for developers,1,0.698,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34275907,0.34275907,0.32286838,0.32265398,0.019890696,ONET01,DEC02,McKinsey_FutureOfWork_2023,-0.10282772183418273,Declining,0.0,0.0
debug systems,1,0.699,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34284467,0.34284467,0.32813364,0.23601234,0.014711022,ONET02,DEC02,McKinsey_FutureOfWork_2023,-0.10285339951515197,Declining,0.0,0.0
own feature execution and delivery,1,0.59,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34306538,0.34306538,0.15429395,0.12747477,0.18877143,MCK01,WEF07,McKinsey_FutureOfWork_2023,-0.10291961431503295,Declining,0.0,0.0
write performance or correctness tools,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34410435,0.34410435,0.251348,0.24147475,0.09275636,MCK02,ONET02,McKinsey_FutureOfWork_2023,-0.1032313048839569,Declining,0.0,0.0
build complex software,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.34921616,0.34921616,0.31230155,0.30648184,0.036914617,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.10476484894752502,Declining,0.0,0.0
design code,1,0.694,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3493774,0.3493774,0.27538413,0.27368394,0.073993266,DEC02,ONET03,McKinsey_FutureOfWork_2023,-0.10481321811676025,Declining,0.0,0.0
identify basic configuration issues,1,0.707,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3502127,0.3502127,0.24615401,0.23645878,0.10405868,DEC02,ONET02,McKinsey_FutureOfWork_2023,-0.10506380796432495,Declining,0.0,0.0
implement improvements,1,0.632,DEC03,Routine Maintenance Coding,Decline,-0.3,0.35079905,0.35079905,0.24131495,0.16820914,0.10948411,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.10523971617221832,Declining,0.0,0.0
maintain equipment,1,0.71,DEC03,Routine Maintenance Coding,Decline,-0.3,0.35462224,0.35462224,0.22349903,0.20789114,0.13112321,MCK05,DEC02,McKinsey_FutureOfWork_2023,-0.10638667345046997,Declining,0.0,0.0
drive delivery of new features,1,0.587,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3553906,0.3553906,0.22094396,0.20951982,0.13444665,MCK02,WEF05,McKinsey_FutureOfWork_2023,-0.10661718249320984,Declining,0.0,0.0
craft software,1,0.592,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36007345,0.36007345,0.3229364,0.31154507,0.03713706,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.10802203416824341,Declining,0.0,0.0
contribute to continuous improvement of internally built tools,1,0.62,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36199966,0.36199966,0.33063576,0.30765665,0.031363904,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.10859989821910858,Declining,0.0,0.0
refactor and upgrade codebase,1,0.701,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36245018,0.36245018,0.22226731,0.14230056,0.14018287,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.10873505473136902,Declining,0.0,0.0
adopt and test new features early on,1,0.691,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36427838,0.36427838,0.21309032,0.17082156,0.15118806,ONET05,DEC02,McKinsey_FutureOfWork_2023,-0.10928351283073424,Declining,0.0,0.0
perform technical support duties,1,0.704,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36512417,0.36512417,0.3602782,0.25078604,0.004845977,MCK02,ONET02,McKinsey_FutureOfWork_2023,-0.10953724980354308,Declining,0.0,0.0
implement customizations,1,0.716,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36696732,0.36696732,0.33272952,0.25045863,0.034237802,DEC02,ONET03,McKinsey_FutureOfWork_2023,-0.11009019613265991,Declining,0.0,0.0
write new and unique tools,1,0.692,DEC03,Routine Maintenance Coding,Decline,-0.3,0.36917192,0.36917192,0.3319326,0.27210382,0.037239313,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.11075157523155212,Declining,0.0,0.0
drive proactive maintenance,1,0.643,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3709177,0.3709177,0.18955392,0.16799018,0.18136379,MCK01,ONET02,McKinsey_FutureOfWork_2023,-0.11127531230449676,Declining,0.0,0.0
dive into platform-specific native code,1,0.703,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3713467,0.3713467,0.34184748,0.2531553,0.029499233,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.11140401363372802,Declining,0.0,0.0
innovate next big features in tools,1,0.694,DEC03,Routine Maintenance Coding,Decline,-0.3,0.37356535,0.37356535,0.2932298,0.28054455,0.08033556,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.11206960380077362,Declining,0.0,0.0
analyze software for defects,1,0.7,DEC03,Routine Maintenance Coding,Decline,-0.3,0.37649664,0.37649664,0.36267775,0.2977712,0.01381889,ONET05,ESCO02,McKinsey_FutureOfWork_2023,-0.1129489928483963,Declining,0.0,0.0
contribute to feature design,1,0.7,DEC03,Routine Maintenance Coding,Decline,-0.3,0.37790877,0.37790877,0.25615945,0.2457788,0.12174931,ONET03,MCK02,McKinsey_FutureOfWork_2023,-0.11337262988090514,Declining,0.0,0.0
deliver solutions that balance user experience with developer experience,1,0.612,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3809684,0.3809684,0.35942942,0.32588595,0.021538973,ONET01,DEC02,McKinsey_FutureOfWork_2023,-0.11429051756858825,Declining,0.0,0.0
develop production-quality code,1,0.715,DEC03,Routine Maintenance Coding,Decline,-0.3,0.38139287,0.38139287,0.29435617,0.27199274,0.0870367,DEC02,ONET05,McKinsey_FutureOfWork_2023,-0.11441785991191863,Declining,0.0,0.0
follow established best practices and design patterns,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.38395977,0.38395977,0.2664773,0.23339318,0.11748248,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.115187931060791,Declining,0.0,0.0
reproduce technical issues,1,0.624,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3859476,0.3859476,0.25520983,0.24861422,0.13073775,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.11578427553176879,Declining,0.0,0.0
handle complexity for developers,1,0.621,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39005578,0.39005578,0.28990188,0.26034912,0.10015389,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.1170167326927185,Declining,0.0,0.0
solve problems for the built environment,1,0.698,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3920881,0.3920881,0.34547204,0.33420968,0.046616048,MCK04,DEC02,McKinsey_FutureOfWork_2023,-0.11762642562389374,Declining,0.0,0.0
develop application code,1,0.704,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39293724,0.39293724,0.36696118,0.3002232,0.025976062,ONET01,DEC02,McKinsey_FutureOfWork_2023,-0.11788117289543151,Declining,0.0,0.0
identify defect trends,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39402902,0.39402902,0.2917384,0.24325083,0.10229063,DEC02,ONET02,McKinsey_FutureOfWork_2023,-0.11820870637893677,Declining,0.0,0.0
develop enhancements to software systems,1,0.704,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39414626,0.39414626,0.3182673,0.31712627,0.07587898,ONET01,MCK02,McKinsey_FutureOfWork_2023,-0.11824387907981872,Declining,0.0,0.0
automate and streamline the entire software delivery lifecycle,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39674598,0.39674598,0.2875766,0.26753902,0.109169394,WEF04,ONET01,McKinsey_FutureOfWork_2023,-0.11902379393577575,Declining,0.0,0.0
develop best practices,1,0.702,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3971328,0.3971328,0.34630385,0.28519785,0.050828964,MCK02,MCK03,McKinsey_FutureOfWork_2023,-0.11913984417915344,Declining,0.0,0.0
support operational tooling,1,0.709,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39726174,0.39726174,0.35026377,0.3060964,0.046997964,MCK02,MCK01,McKinsey_FutureOfWork_2023,-0.11917852163314818,Declining,0.0,0.0
assist in development and maintenance of efficient systems,1,0.618,DEC03,Routine Maintenance Coding,Decline,-0.3,0.3973993,0.3973993,0.28646484,0.2645039,0.110934466,ONET02,MCK01,McKinsey_FutureOfWork_2023,-0.11921979188919067,Declining,0.0,0.0
build workflows,1,0.703,DEC03,Routine Maintenance Coding,Decline,-0.3,0.39926898,0.39926898,0.32152098,0.2981557,0.077748,MCK02,ESCO02,McKinsey_FutureOfWork_2023,-0.119780695438385,Declining,0.0,0.0
maintain documentation,2,0.716,DEC03,Routine Maintenance Coding,Decline,-0.3,0.40217265,0.40217265,0.2922617,0.28819174,0.109910965,MCK02,DEC01,McKinsey_FutureOfWork_2023,-0.12065179646015167,Declining,0.0,0.0
uphold standards for code quality,1,0.605,DEC03,Routine Maintenance Coding,Decline,-0.3,0.40630463,0.40630463,0.27240166,0.23519972,0.13390297,DEC02,ONET05,McKinsey_FutureOfWork_2023,-0.12189138829708099,Declining,0.0,0.0
strengthen platform reliability,1,0.603,DEC02,Legacy Web Development,Decline,-0.4,0.30545592,0.30545592,0.2556492,0.20287499,0.049806714,DEC03,MCK05,Expert_consensus,-0.12218236923217773,Declining,0.0,0.0
become an expert in JavaScript tooling,1,0.614,DEC02,Legacy Web Development,Decline,-0.4,0.3084303,0.3084303,0.26618594,0.25539798,0.042244375,DEC03,ESCO02,Expert_consensus,-0.12337212562561035,Declining,0.0,0.0
work with JavaScript tools,1,0.615,DEC02,Legacy Web Development,Decline,-0.4,0.3084318,0.3084318,0.2530762,0.19732176,0.05535561,DEC03,WEF01,Expert_consensus,-0.12337272167205811,Declining,0.0,0.0
fix technical issues,1,0.59,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41205406,0.41205406,0.28899053,0.28282696,0.123063534,MCK02,DEC02,McKinsey_FutureOfWork_2023,-0.12361621856689453,Declining,0.0,0.0
maintain readiness,1,0.71,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41253102,0.41253102,0.3476113,0.2357353,0.06491971,MCK05,MCK03,McKinsey_FutureOfWork_2023,-0.12375930547714233,Declining,0.0,0.0
develop and maintain CLI tools and packages,1,0.683,DEC03,Routine Maintenance Coding,Decline,-0.3,0.4152516,0.4152516,0.3044479,0.28381616,0.11080372,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.1245754837989807,Declining,0.0,0.0
understand developer needs,1,0.613,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41759065,0.41759065,0.360034,0.34609377,0.05755666,DEC02,ESCO02,McKinsey_FutureOfWork_2023,-0.12527719438076018,Declining,0.0,0.0
operate code,1,0.614,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41844606,0.41844606,0.2785229,0.22104193,0.13992316,MCK01,DEC01,McKinsey_FutureOfWork_2023,-0.1255338191986084,Declining,0.0,0.0
evaluate proposed software changes,1,0.706,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41846663,0.41846663,0.3255992,0.28176373,0.092867434,DEC02,MCK02,McKinsey_FutureOfWork_2023,-0.12553998827934265,Declining,0.0,0.0
design layout,1,0.699,DEC02,Legacy Web Development,Decline,-0.4,0.31417698,0.31417698,0.28672224,0.16078894,0.027454734,ONET03,MCK02,Expert_consensus,-0.12567079067230225,Declining,0.0,0.0
innovate developer tooling,1,0.678,DEC03,Routine Maintenance Coding,Decline,-0.3,0.41995764,0.41995764,0.38046116,0.37838253,0.03949648,DEC02,ONET01,McKinsey_FutureOfWork_2023,-0.12598729133605957,Declining,0.0,0.0
develop and maintain taxonomies,1,0.703,DEC02,Legacy Web Development,Decline,-0.4,0.3153326,0.3153326,0.3081477,0.30438125,0.007184893,DEC03,ONET02,Expert_consensus,-0.12613303661346437,Declining,0.0,0.0
code proficiently,1,0.707,DEC03,Routine Maintenance Coding,Decline,-0.3,0.4216383,0.4216383,0.20578766,0.20521677,0.21585065,DEC01,WEF07,McKinsey_FutureOfWork_2023,-0.12649149298667908,Declining,0.0,0.0
write code,1,0.692,DEC03,Routine Maintenance Coding,Decline,-0.3,0.42234233,0.42234233,0.2319153,0.20709252,0.19042704,WEF07,MCK01,McKinsey_FutureOfWork_2023,-0.12670269906520842,Declining,0.0,0.0
